year,province,population
2013,1901,156636
2013,1902,52409
2013,1903,90762
2013,2001,744659
2013,2002,141422
2013,2003,116410
2013,2004,158317
2013,2005,125101
2013,2006,312307
2013,2007,133027
2013,2008,72585
2013,2101,245925
2013,2102,138339
2013,2103,90276
2013,2104,145186
2013,2105,84941
2013,2106,66750
2013,2107,51203
2013,2108,77235
2013,2109,26350
2013,2110,64504
2013,2111,282043
2013,2112,69013
2013,2113,47919
2013,2201,140299
2013,2202,56870
2013,2203,38889
2013,2204,25359
2013,2205,84231
2013,2206,51221
2013,2207,43100
2013,2208,123053
2013,2209,181946
2013,2210,73093
2013,2301,307608
2013,2302,8323
2013,2303,9437
2013,2304,7908
2013,2401,161257
2013,2402,19428
2013,2403,50795
2013,2501,370098
2013,2502,51651
2013,2503,57630
2013,2504,4329
2014,0101,55091
2014,0102,77135
2014,0103,33396
2014,0104,53911
2014,0105,51989
2014,0106,30886
2014,0107,118714
2014,0201,164768
2014,0202,7852
2014,0203,16563
2014,0204,8869
2014,0205,32739
2014,0206,46886
2014,0207,21866
2014,0208,47003
2014,0209,8225
2014,0210,63293
2014,0211,30491
2014,0212,56332
2014,0213,23804
2014,0214,10628
2014,0215,30565
2014,0216,29322
2014,0217,19406
2014,0218,434646
2014,0219,30694
2014,0220,58457
2014,0301,106076
2014,0302,166639
2014,0303,13400
2014,0304,32914
2014,0305,52414
2014,0306,58390
2014,0307,26819
2014,0401,958351
2014,0402,58365
2014,0403,40373
2014,0404,38782
2014,0405,91603
2014,0406,18141
2014,0407,52776
2014,0408,14789
2014,0501,271411
2014,0502,33965
2014,0503,10386
2014,0504,106566
2014,0505,88214
2014,0506,67739
2014,0507,32838
2014,0508,11004
2014,0509,12082
2014,0510,23662
2014,0511,23282
2014,0601,381725
2014,0602,80240
2014,0603,95624
2014,0604,165773
2014,0605,32155
2014,0606,141705
2014,0607,101597
2014,0608,198877
2014,0609,147465
2014,0610,54565
2014,0611,56349
2014,0612,23503
2014,0613,45486
2014,0701,996455
2014,0801,442629
2014,0802,27908
2014,0803,56638
2014,0804,73675
2014,0805,39530
2014,0806,102406
2014,0807,82257
2014,0808,68913
2014,0809,179775
2014,0810,30847
2014,0811,50828
2014,0812,89359
2014,0813,64041
2014,0901,157031
2014,0902,76826
2014,0903,62454
2014,0904,19286
2014,0905,44794
2014,0906,23142
2014,0907,107745
2014,1001,307506
2014,1002,57498
2014,1003,52905
2014,1004,22704
2014,1005,74897
2014,1006,132352
2014,1007,31612
2014,1008,71162
2014,1009,31649
2014,1010,38543
2014,1011,33406
2014,1101,358162
2014,1102,215170
2014,1103,58805
2014,1104,12394
2014,1105,134841
2014,1201,501384
2014,1202,57324
2014,1203,200426
2014,1204,85381
2014,1205,26220
2014,1206,264455
2014,1207,109227
2014,1208,43384
2014,1209,53263
2014,1301,942729
2014,1302,120534
2014,1303,16690
2014,1304,86031
2014,1305,31529
2014,1306,91913
2014,1307,103331
2014,1308,87268
2014,1309,152720
2014,1310,61441
2014,1311,31215
2014,1312,111559
2014,1401,850484
2014,1402,106024
2014,1403,293841
2014,1501,8755262
2014,1502,145238
2014,1503,7931
2014,1504,14971
2014,1505,229693
2014,1506,187779
2014,1507,80854
2014,1508,217102
2014,1509,22593
2014,1510,27588
2014,1601,547479
2014,1602,119257
2014,1603,70689
2014,1604,70974
2014,1605,73632
2014,1606,72726
2014,1607,62578
2014,1608,11633
2014,1701,96938
2014,1702,23710
2014,1703,13457
2014,1801,80600
2014,1802,27979
2014,1803,70033
2014,1901,156981
2014,1902,53028
2014,1903,91979
2014,2001,754849
2014,2002,141108
2014,2003,126960
2014,2004,157123
2014,2005,127496
2014,2006,314969
2014,2007,132878
2014,2008,74113
2014,2101,247151
2014,2102,137579
2014,2103,92801
2014,2104,147694
2014,2105,85011
2014,2106,65782
2014,2107,51366
2014,2108,77111
2014,2109,25907
2014,2110,66836
2014,2111,287823
2014,2112,69777
2014,2113,47658
2014,2201,144216
2014,2202,57917
2014,2203,39622
2014,2204,25351
2014,2205,84597
2014,2206,50927
2014,2207,43823
2014,2208,125715
2014,2209,184662
2014,2210,72690
2014,2301,312311
2014,2302,8210
2014,2303,9234
2014,2304,7828
2014,2401,162879
2014,2402,19667
2014,2403,52092
2014,2501,374033
2014,2502,52734
2014,2503,58492
2014,2504,4405
2015,0101,55201
2015,0102,76921
2015,0103,33920
2015,0104,54949
2015,0105,51849
2015,0106,31192
2015,0107,118597
2015,0201,166625
2015,0202,7789
2015,0203,16401
2015,0204,8795
2015,0205,32873
2015,0206,47097
2015,0207,21831
2015,0208,47478
2015,0209,8165
2015,0210,63057
2015,0211,30744
2015,0212,56428
2015,0213,23754
2015,0214,10802
2015,0215,30570
2015,0216,29375
2015,0217,19348
2015,0218,438290
2015,0219,30529
2015,0220,58683
2015,0301,106214
2015,0302,168056
2015,0303,13397
2015,0304,32995
2015,0305,52766
2015,0306,58682
2015,0307,26720
2015,0401,969284
2015,0402,58952
2015,0403,40904
2015,0404,38670
2015,0405,94220
2015,0406,17943
2015,0407,52630
2015,0408,14602
2015,0501,276443
2015,0502,33786
2015,0503,10339
2015,0504,108553
2015,0505,88713
2015,0506,68003
2015,0507,33242
2015,0508,10989
2015,0509,11993
2015,0510,23383
2015,0511,23213
2015,0601,388140
2015,0602,80261
2015,0603,95652
2015,0604,164714
2015,0605,31912
2015,0606,140633
2015,0607,102328
2015,0608,199000
2015,0609,148364
2015,0610,54486
2015,0611,55745
2015,0612,23298
2015,0613,45222
2015,0701,1010315
2015,0801,450095
2015,0802,27693
2015,0803,56302
2015,0804,74195
2015,0805,39293
2015,0806,102151
2015,0807,82411
2015,0808,69146
2015,0809,179845
2015,0810,30501
2015,0811,51060
2015,0812,89517
2015,0813,64520
2015,0901,158594
2015,0902,78634
2015,0903,63255
2015,0904,19169
2015,0905,44582
2015,0906,23021
2015,0907,107708
2015,1001,310448
2015,1002,57239
2015,1003,53324
2015,1004,22843
2015,1005,75505
2015,1006,133500
2015,1007,32118
2015,1008,72229
2015,1009,31429
2015,1010,38667
2015,1011,33235
2015,1101,362693
2015,1102,217683
2015,1103,58780
2015,1104,12279
2015,1105,135735
2015,1201,503139
2015,1202,56495
2015,1203,204035
2015,1204,83796
2015,1205,25482
2015,1206,274610
2015,1207,107976
2015,1208,42170
2015,1209,53080
2015,1301,957010
2015,1302,120311
2015,1303,16575
2015,1304,87011
2015,1305,31090
2015,1306,91713
2015,1307,103985
2015,1308,88038
2015,1309,154236
2015,1310,61474
2015,1311,31109
2015,1312,117088
2015,1401,857405
2015,1402,106600
2015,1403,296645
2015,1501,8894412
2015,1502,146241
2015,1503,7828
2015,1504,15122
2015,1505,233151
2015,1506,190501
2015,1507,81696
2015,1508,219059
2015,1509,22782
2015,1510,27459
2015,1601,551405
2015,1602,120221
2015,1603,71232
2015,1604,72909
2015,1605,74041
2015,1606,73660
2015,1607,64060
2015,1608,11844
2015,1701,99405
2015,1702,24097
2015,1703,13814
2015,1801,81450
2015,1802,28333
2015,1803,70694
2015,1901,157310
2015,1902,53647
2015,1903,93201
2015,2001,764968
2015,2002,140757
2015,2003,126683
2015,2004,155895
2015,2005,129904
2015,2006,317575
2015,2007,132695
2015,2008,75652
2015,2101,248377
2015,2102,136819
2015,2103,95390
2015,2104,150239
2015,2105,85080
2015,2106,64826
2015,2107,51528
2015,2108,76986
2015,2109,25472
2015,2110,69250
2015,2111,293697
2015,2112,70548
2015,2113,47396
2015,2201,148160
2015,2202,58954
2015,2203,40349
2015,2204,25328
2015,2205,84921
2015,2206,50608
2015,2207,44533
2015,2208,128367
2015,2209,187320
2015,2210,72250
2015,2301,316964
2015,2302,8095
2015,2303,9034
2015,2304,7745
2015,2401,164404
2015,2402,19896
2015,2403,53385
2015,2501,377875
2015,2502,53819
2015,2503,59347
2015,2504,4481
2016,0101,59673
2016,0102,79637
2016,0103,26807
2016,0104,48285
2016,0105,47956
2016,0106,31809
2016,0107,114661
2016,0201,169636
2016,0202,6784
2016,0203,14623
2016,0204,7979
2016,0205,25609
2016,0206,47208
2016,0207,19068
2016,0208,51232
2016,0209,7994
2016,0210,61070
2016,0211,30799
2016,0212,54323
2016,0213,21936
2016,0214,7708
2016,0215,25473
2016,0216,26677
2016,0217,18127
2016,0218,440979
2016,0219,28846
2016,0220,53909
2016,0301,113480
2016,0302,144793
2016,0303,12123
2016,0304,26517
2016,0305,52841
2016,0306,56299
2016,0307,23154
2016,0401,1043048
2016,0402,57248
2016,0403,40122
2016,0404,34470
2016,0405,87106
2016,0406,16486
2016,0407,52301
2016,0408,13063
2016,0501,292869
2016,0502,32896
2016,0503,8584
2016,0504,92966
2016,0505,163919
2016,0506,53376
2016,0507,28389
2016,0508,10060
2016,0509,9655
2016,0510,20535
2016,0511,17775
2016,0601,368799
2016,0602,79685
2016,0603,82950
2016,0604,149354
2016,0605,29111
2016,0606,122710
2016,0607,83326
2016,0608,194424
2016,0609,139218
2016,0610,49420
2016,0611,48440
2016,0612,22843
2016,0613,39063
2016,0701,1019599
2016,0801,460153
2016,0802,23856
2016,0803,59276
2016,0804,68363
2016,0805,34343
2016,0806,101589
2016,0807,68938
2016,0808,60159
2016,0809,335777
2016,0810,26628
2016,0811,45651
2016,0812,94044
2016,0813,64802
2016,0901,122673
2016,0902,43679
2016,0903,56743
2016,0904,15719
2016,0905,36394
2016,0906,19323
2016,0907,133633
2016,1001,296778
2016,1002,53349
2016,1003,36080
2016,1004,17358
2016,1005,55677
2016,1006,129687
2016,1007,27744
2016,1008,53193
2016,1009,34739
2016,1010,21345
2016,1011,21926
2016,1101,393779
2016,1102,233673
2016,1103,69578
2016,1104,13741
2016,1105,153928
2016,1201,547697
2016,1202,58119
2016,1203,164019
2016,1204,87566
2016,1205,24306
2016,1206,221523
2016,1207,95603
2016,1208,41906
2016,1209,54420
2016,1301,1004124
2016,1302,116794
2016,1303,15619
2016,1304,80364
2016,1305,30249
2016,1306,82715
2016,1307,103814
2016,1308,80043
2016,1309,153564
2016,1310,54451
2016,1311,27642
2016,1312,93529
2016,1401,809734
2016,1402,101727
2016,1403,306861
2016,1501,8745546
2016,1502,142476
2016,1503,6649
2016,1504,11773
2016,1505,228722
2016,1506,180616
2016,1507,63256
2016,1508,221290
2016,1509,17590
2016,1510,21002
2016,1601,516757
2016,1602,135659
2016,1603,66929
2016,1604,55926
2016,1605,63222
2016,1606,59872
2016,1607,56259
2016,1608,9054
2016,1701,115972
2016,1702,20243
2016,1703,11568
2016,1801,605420
2016,1802,15897
2016,1803,72106
2016,1901,129155
2016,1902,46272
2016,1903,93558
2016,2001,804272
2016,2002,126415
2016,2003,116381
2016,2004,164714
2016,2005,132502
2016,2006,317960
2016,2007,143443
2016,2008,78559
2016,2101,235687
2016,2102,114173
2016,2103,74729
2016,2104,90675
2016,2105,68071
2016,2106,60219
2016,2107,43687
2016,2108,69930
2016,2109,20032
2016,2110,36562
2016,2111,314847
2016,2112,56482
2016,2113,37500
2016,2201,125285
2016,2202,55924
2016,2203,39168
2016,2204,27669
2016,2205,84019
2016,2206,64066
2016,2207,41153
2016,2208,120330
2016,2209,195849
2016,2210,150486
2016,2301,312473
2016,2302,5918
2016,2303,11094
2016,2304,5967
2016,2401,158200
2016,2402,21166
2016,2403,49778
2016,2501,400332
2016,2502,54209
2016,2503,153321
2016,2504,3212
2017,0101,60142
2017,0102,81448
2017,0103,27000
2017,0104,49346
2017,0105,48080
2017,0106,32023
2017,0107,116771
2017,0201,173912
2017,0202,6712
2017,0203,14500
2017,0204,7936
2017,0205,25242
2017,0206,48033
2017,0207,18967
2017,0208,52820
2017,0209,8015
2017,0210,62269
2017,0211,31442
2017,0212,55247
2017,0213,21941
2017,0214,7583
2017,0215,25266
2017,0216,26739
2017,0217,18160
2017,0218,450306
2017,0219,28854
2017,0220,54881
2017,0301,114586
2017,0302,148344
2017,0303,11964
2017,0304,25846
2017,0305,53116
2017,0306,49266
2017,0307,22652
2017,0401,1080264
2017,0402,58746
2017,0403,41183
2017,0404,35007
2017,0405,90079
2017,0406,16711
2017,0407,53446
2017,0408,13198
2017,0501,295537
2017,0502,32987
2017,0503,8735
2017,0504,95570
2017,0505,89592
2017,0506,54259
2017,0507,29099
2017,0508,10121
2017,0509,9853
2017,0510,20852
2017,0511,18166
2017,0601,369833
2017,0602,80521
2017,0603,84059
2017,0604,151883
2017,0605,29488
2017,0606,125313
2017,0607,84347
2017,0608,197332
2017,0609,141192
2017,0610,50800
2017,0611,48596
2017,0612,22682
2017,0613,39353
2017,0701,1050064
2017,0801,471133
2017,0802,24364
2017,0803,60524
2017,0804,69471
2017,0805,35041
2017,0806,103249
2017,0807,70385
2017,0808,61419
2017,0809,192185
2017,0810,27165
2017,0811,46624
2017,0812,96040
2017,0813,66158
2017,0901,124156
2017,0902,42196
2017,0903,54629
2017,0904,15478
2017,0905,35878
2017,0906,19095
2017,0907,94428
2017,1001,302543
2017,1002,53499
2017,1003,35254
2017,1004,17164
2017,1005,54937
2017,1006,132242
2017,1007,28316
2017,1008,52579
2017,1009,35406
2017,1010,20261
2017,1011,21194
2017,1101,407729
2017,1102,241390
2017,1103,72030
2017,1104,14140
2017,1105,159320
2017,1201,559800
2017,1202,58870
2017,1203,166256
2017,1204,88518
2017,1205,24153
2017,1206,226276
2017,1207,95540
2017,1208,41796
2017,1209,55692
2017,1301,1030449
2017,1302,119991
2017,1303,15909
2017,1304,82710
2017,1305,30945
2017,1306,84636
2017,1307,106938
2017,1308,82283
2017,1309,158441
2017,1310,55603
2017,1311,28298
2017,1312,96661
2017,1401,826380
2017,1402,103326
2017,1403,315851
2017,1501,9012702
2017,1502,144551
2017,1503,6629
2017,1504,11799
2017,1505,233948
2017,1506,183971
2017,1507,63517
2017,1508,226042
2017,1509,17586
2017,1510,20871
2017,1601,528131
2017,1602,137497
2017,1603,68657
2017,1604,57380
2017,1605,64019
2017,1606,61397
2017,1607,56925
2017,1608,9154
2017,1701,122009
2017,1702,20766
2017,1703,11942
2017,1801,140990
2017,1802,16163
2017,1803,76425
2017,1901,129262
2017,1902,46157
2017,1903,95208
2017,2001,827448
2017,2002,128382
2017,2003,118276
2017,2004,167955
2017,2005,136492
2017,2006,324729
2017,2007,146532
2017,2008,81330
2017,2101,230745
2017,2102,115890
2017,2103,76756
2017,2104,93671
2017,2105,68669
2017,2106,60646
2017,2107,43546
2017,2108,70308
2017,2109,20503
2017,2110,37210
2017,2111,317979
2017,2112,56923
2017,2113,38553
2017,2201,127882
2017,2202,57386
2017,2203,40210
2017,2204,28386
2017,2205,85500
2017,2206,66537
2017,2207,42056
2017,2208,123595
2017,2209,201449
2017,2210,85207
2017,2301,321142
2017,2302,6319
2017,2303,11630
2017,2304,6280
2017,2401,162062
2017,2402,21931
2017,2403,51456
2017,2501,413650
2017,2502,55874
2017,2503,82835
2017,2504,3320
2018,0101,61078
2018,0102,82816
2018,0103,27042
2018,0104,50180
2018,0105,48110
2018,0106,32513
2018,0107,118094
2018,0201,178027
2018,0202,6632
2018,0203,14349
2018,0204,7879
2018,0205,24877
2018,0206,48797
2018,0207,18848
2018,0208,54382
2018,0209,8034
2018,0210,62909
2018,0211,32049
2018,0212,55883
2018,0213,21935
2018,0214,7477
2018,0215,25022
2018,0216,26773
2018,0217,18174
2018,0218,459137
2018,0219,28840
2018,0220,55427
2018,0301,116371
2018,0302,150105
2018,0303,11895
2018,0304,25392
2018,0305,53758
2018,0306,47471
2018,0307,22331
2018,0401,1114721
2018,0402,59939
2018,0403,42127
2018,0404,35129
2018,0405,92761
2018,0406,16720
2018,0407,54162
2018,0408,13149
2018,0501,302054
2018,0502,32929
2018,0503,8687
2018,0504,96811
2018,0505,76706
2018,0506,53946
2018,0507,29337
2018,0508,10097
2018,0509,9774
2018,0510,20709
2018,0511,18011
2018,0601,375029
2018,0602,81489
2018,0603,84423
2018,0604,152703
2018,0605,29594
2018,0606,125818
2018,0607,84617
2018,0608,199911
2018,0609,143012
2018,0610,51448
2018,0611,48330
2018,0612,22657
2018,0613,39294
2018,0701,1078789
2018,0801,484248
2018,0802,24437
2018,0803,61564
2018,0804,70370
2018,0805,35199
2018,0806,104611
2018,0807,70794
2018,0808,61987
2018,0809,167312
2018,0810,27212
2018,0811,47175
2018,0812,98076
2018,0813,67545
2018,0901,123958
2018,0902,40672
2018,0903,53985
2018,0904,15214
2018,0905,35290
2018,0906,18833
2018,0907,88394
2018,1001,307723
2018,1002,53549
2018,1003,34376
2018,1004,16939
2018,1005,54108
2018,1006,134572
2018,1007,28715
2018,1008,51870
2018,1009,36016
2018,1010,19200
2018,1011,20399
2018,1101,421151
2018,1102,248750
2018,1103,74339
2018,1104,14433
2018,1105,164502
2018,1201,572314
2018,1202,59210
2018,1203,167344
2018,1204,88854
2018,1205,23797
2018,1206,230946
2018,1207,94725
2018,1208,41382
2018,1209,56567
2018,1301,1060030
2018,1302,121850
2018,1303,16025
2018,1304,84346
2018,1305,31179
2018,1306,85365
2018,1307,109376
2018,1308,83672
2018,1309,162427
2018,1310,56043
2018,1311,28507
2018,1312,99681
2018,1401,840740
2018,1402,104839
2018,1403,324716
2018,1501,9256429
2018,1502,146745
2018,1503,6552
2018,1504,11762
2018,1505,239410
2018,1506,187446
2018,1507,63318
2018,1508,230957
2018,1509,17478
2018,1510,20544
2018,1601,537282
2018,1602,141129
2018,1603,69997
2018,1604,58295
2018,1605,64419
2018,1606,62145
2018,1607,57886
2018,1608,9197
2018,1701,128119
2018,1702,21016
2018,1703,12189
2018,1801,91355
2018,1802,15828
2018,1803,79188
2018,1901,128446
2018,1902,46193
2018,1903,97065
2018,2001,850972
2018,2002,128906
2018,2003,118992
2018,2004,170314
2018,2005,140578
2018,2006,331023
2018,2007,149424
2018,2008,84159
2018,2101,229668
2018,2102,115562
2018,2103,77927
2018,2104,93178
2018,2105,68320
2018,2106,60419
2018,2107,43322
2018,2108,70348
2018,2109,20321
2018,2110,36799
2018,2111,325549
2018,2112,56902
2018,2113,38521
2018,2201,130133
2018,2202,58698
2018,2203,41211
2018,2204,29027
2018,2205,86767
2018,2206,68880
2018,2207,42832
2018,2208,126568
2018,2209,207197
2018,2210,75548
2018,2301,329914
2018,2302,6378
2018,2303,12013
2018,2304,6339
2018,2401,165555
2018,2402,22692
2018,2403,53074
2018,2501,425956
2018,2502,57633
2018,2503,71835
2018,2504,3343
2019,0101,62207
2019,0102,83850
2019,0103,26972
2019,0104,50827
2019,0105,48032
2019,0106,33122
2019,0107,118853
2019,0201,181866
2019,0202,6541
2019,0203,14168
2019,0204,7805
2019,0205,24474
2019,0206,49466
2019,0207,18697
2019,0208,55877
2019,0209,8037
2019,0210,63173
2019,0211,32599
2019,0212,56295
2019,0213,21891
2019,0214,7359
2019,0215,24729
2019,0216,26760
2019,0217,18154
2019,0218,467182
2019,0219,28774
2019,0220,55675
2019,0301,118392
2019,0302,150634
2019,0303,11854
2019,0304,25012
2019,0305,54552
2019,0306,47070
2019,0307,22073
2019,0401,1146418
2019,0402,60900
2019,0403,42961
2019,0404,34984
2019,0405,95211
2019,0406,16595
2019,0407,54580
2019,0408,12989
2019,0501,310318
2019,0502,32750
2019,0503,8525
2019,0504,97144
2019,0505,76096
2019,0506,52957
2019,0507,29279
2019,0508,10017
2019,0509,9543
2019,0510,20310
2019,0511,17555
2019,0601,382068
2019,0602,82434
2019,0603,84282
2019,0604,152413
2019,0605,29516
2019,0606,125048
2019,0607,84378
2019,0608,202081
2019,0609,144580
2019,0610,51633
2019,0611,47782
2019,0612,22677
2019,0613,38999
2019,0701,1105512
2019,0801,498169
2019,0802,24251
2019,0803,62428
2019,0804,71071
2019,0805,35024
2019,0806,105685
2019,0807,70565
2019,0808,62108
2019,0809,167846
2019,0810,26964
2019,0811,47442
2019,0812,100027
2019,0813,68877
2019,0901,122765
2019,0902,39108
2019,0903,54015
2019,0904,14917
2019,0905,34625
2019,0906,18529
2019,0907,87301
2019,1001,312201
2019,1002,53474
2019,1003,33436
2019,1004,16677
2019,1005,53168
2019,1006,136609
2019,1007,28978
2019,1008,51043
2019,1009,36550
2019,1010,18153
2019,1011,19562
2019,1101,433860
2019,1102,255687
2019,1103,76481
2019,1104,14652
2019,1105,169420
2019,1201,584464
2019,1202,59256
2019,1203,167598
2019,1204,88751
2019,1205,23304
2019,1206,235317
2019,1207,93407
2019,1208,40763
2019,1209,57161
2019,1301,1090514
2019,1302,122831
2019,1303,16026
2019,1304,85490
2019,1305,31125
2019,1306,85345
2019,1307,111310
2019,1308,84496
2019,1309,165747
2019,1310,56032
2019,1311,28438
2019,1312,102547
2019,1401,852801
2019,1402,106175
2019,1403,333129
2019,1501,9476975
2019,1502,148962
2019,1503,6444
2019,1504,11682
2019,1505,244950
2019,1506,190954
2019,1507,62871
2019,1508,235880
2019,1509,17313
2019,1510,20108
2019,1601,544615
2019,1602,145646
2019,1603,71040
2019,1604,58842
2019,1605,64527
2019,1606,62395
2019,1607,58949
2019,1608,9198
2019,1701,134228
2019,1702,21096
2019,1703,12350
2019,1801,93569
2019,1802,15175
2019,1803,81037
2019,1901,126971
2019,1902,46248
2019,1903,98938
2019,2001,873854
2019,2002,128500
2019,2003,118927
2019,2004,171985
2019,2005,144581
2019,2006,336678
2019,2007,152037
2019,2008,86955
2019,2101,230273
2019,2102,114007
2019,2103,78511
2019,2104,90742
2019,2105,67392
2019,2106,59769
2019,2107,42996
2019,2108,70119
2019,2109,19776
2019,2110,35803
2019,2111,335193
2019,2112,56575
2019,2113,37866
2019,2201,132050
2019,2202,59867
2019,2203,42145
2019,2204,29597
2019,2205,87816
2019,2206,71100
2019,2207,43491
2019,2208,129260
2019,2209,212857
2019,2210,76100
2019,2301,338421
2019,2302,6242
2019,2303,12295
2019,2304,6247
2019,2401,168659
2019,2402,23431
2019,2403,54609
2019,2501,437302
2019,2502,59396
2019,2503,74494
2019,2504,3317
2020,0101,63188
2020,0102,84672
2020,0103,26830
2020,0104,51344
2020,0105,47827
2020,0106,33651
2020,0107,119294
2020,0201,185276
2020,0202,6433
2020,0203,13950
2020,0204,7710
2020,0205,24012
2020,0206,50007
2020,0207,18496
2020,0208,57256
2020,0209,8017
2020,0210,63264
2020,0211,33066
2020,0212,56557
2020,0213,21787
2020,0214,7224
2020,0215,24371
2020,0216,26675
2020,0217,18085
2020,0218,474053
2020,0219,28630
2020,0220,55769
2020,0301,120116
2020,0302,150758
2020,0303,11781
2020,0304,24570
2020,0305,55208
2020,0306,46544
2020,0307,21759
2020,0401,1175765
2020,0402,61708
2020,0403,43690
2020,0404,34743
2020,0405,97458
2020,0406,16426
2020,0407,54851
2020,0408,12797
2020,0501,317801
2020,0502,32482
2020,0503,8341
2020,0504,97205
2020,0505,75277
2020,0506,51838
2020,0507,29139
2020,0508,9909
2020,0509,9292
2020,0510,19866
2020,0511,17063
2020,0601,388170
2020,0602,83167
2020,0603,83916
2020,0604,151714
2020,0605,29357
2020,0606,123948
2020,0607,83913
2020,0608,203724
2020,0609,145770
2020,0610,51678
2020,0611,47114
2020,0612,22638
2020,0613,38602
2020,0701,1129854
2020,0801,511019
2020,0802,24000
2020,0803,63131
2020,0804,71582
2020,0805,34754
2020,0806,106476
2020,0807,70143
2020,0808,62059
2020,0809,167910
2020,0810,26644
2020,0811,47579
2020,0812,101735
2020,0813,70043
2020,0901,121265
2020,0902,37503
2020,0903,53901
2020,0904,14588
2020,0905,33883
2020,0906,18182
2020,0907,85995
2020,1001,315799
2020,1002,53247
2020,1003,32427
2020,1004,16372
2020,1005,52095
2020,1006,138275
2020,1007,29160
2020,1008,50086
2020,1009,36987
2020,1010,17114
2020,1011,18705
2020,1101,445752
2020,1102,262110
2020,1103,78472
2020,1104,14832
2020,1105,174016
2020,1201,595183
2020,1202,59138
2020,1203,167385
2020,1204,88405
2020,1205,22757
2020,1206,239105
2020,1207,91849
2020,1208,40041
2020,1209,57604
2020,1301,1118724
2020,1302,123480
2020,1303,15982
2020,1304,86411
2020,1305,30987
2020,1306,85091
2020,1307,112970
2020,1308,85092
2020,1309,168670
2020,1310,55868
2020,1311,28290
2020,1312,105206
2020,1401,862709
2020,1402,107241
2020,1403,340835
2020,1501,9674755
2020,1502,151095
2020,1503,6332
2020,1504,11593
2020,1505,250420
2020,1506,194375
2020,1507,62381
2020,1508,240717
2020,1509,17137
2020,1510,19665
2020,1601,550551
2020,1602,149892
2020,1603,71904
2020,1604,59232
2020,1605,64459
2020,1606,62477
2020,1607,59870
2020,1608,9174
2020,1701,140214
2020,1702,21118
2020,1703,12479
2020,1801,95551
2020,1802,14503
2020,1803,82686
2020,1901,125164
2020,1902,46179
2020,1903,100561
2020,2001,894847
2020,2002,127737
2020,2003,118533
2020,2004,173193
2020,2005,148289
2020,2006,341490
2020,2007,154268
2020,2008,89597
2020,2101,230219
2020,2102,112149
2020,2103,78873
2020,2104,88112
2020,2105,66287
2020,2106,58957
2020,2107,42549
2020,2108,69693
2020,2109,19190
2020,2110,34734
2020,2111,344030
2020,2112,56088
2020,2113,37116
2020,2201,133631
2020,2202,60893
2020,2203,42983
2020,2204,30097
2020,2205,88637
2020,2206,73193
2020,2207,44039
2020,2208,131651
2020,2209,218074
2020,2210,76450
2020,2301,346192
2020,2302,6093
2020,2303,12549
2020,2304,6140
2020,2401,171356
2020,2402,24127
2020,2403,56038
2020,2501,447733
2020,2502,61049
2020,2503,77044
2020,2504,3284
2021,0101,63661
2021,0102,85375
2021,0103,26655
2021,0104,51787
2021,0105,47482
2021,0106,33895
2021,0107,119657
2021,0201,188106
2021,0202,6305
2021,0203,13690
2021,0204,7591
2021,0205,23475
2021,0206,50386
2021,0207,18231
2021,0208,58472
2021,0209,7969
2021,0210,63344
2021,0211,33424
2021,0212,56738
2021,0213,21607
2021,0214,7066
2021,0215,23936
2021,0216,26498
2021,0217,17954
2021,0218,479362
2021,0219,28389
2021,0220,55848
2021,0301,120976
2021,0302,151329
2021,0303,11622
2021,0304,23954
2021,0305,55398
2021,0306,44931
2021,0307,21289
2021,0401,1201896
2021,0402,62433
2021,0403,44283
2021,0404,34564
2021,0405,99437
2021,0406,16294
2021,0407,55120
2021,0408,12642
2021,0501,321995
2021,0502,32157
2021,0503,8214
2021,0504,97599
2021,0505,66700
2021,0506,51052
2021,0507,29109
2021,0508,9800
2021,0509,9131
2021,0510,19558
2021,0511,16756
2021,0601,390645
2021,0602,83516
2021,0603,83575
2021,0604,151243
2021,0605,29208
2021,0606,123361
2021,0607,83473
2021,0608,204729
2021,0609,146477
2021,0610,51882
2021,0611,46468
2021,0612,22449
2021,0613,38219
2021,0701,1151480
2021,0801,520558
2021,0802,23855
2021,0803,63665
2021,0804,71906
2021,0805,34605
2021,0806,106990
2021,0807,69930
2021,0808,62098
2021,0809,150831
2021,0810,26450
2021,0811,47732
2021,0812,103046
2021,0813,70938
2021,0901,119976
2021,0902,35858
2021,0903,52928
2021,0904,14227
2021,0905,33066
2021,0906,17793
2021,0907,81853
2021,1001,318371
2021,1002,52850
2021,1003,31346
2021,1004,16020
2021,1005,50876
2021,1006,139505
2021,1007,29249
2021,1008,48986
2021,1009,37306
2021,1010,16080
2021,1011,17827
2021,1101,456677
2021,1102,267938
2021,1103,80285
2021,1104,15008
2021,1105,178236
2021,1201,603163
2021,1202,58982
2021,1203,167060
2021,1204,88002
2021,1205,22208
2021,1206,242015
2021,1207,90255
2021,1208,39306
2021,1209,58012
2021,1301,1141386
2021,1302,124308
2021,1303,15957
2021,1304,87365
2021,1305,30951
2021,1306,85076
2021,1307,114581
2021,1308,85782
2021,1309,171430
2021,1310,55826
2021,1311,28240
2021,1312,107590
2021,1401,870437
2021,1402,107944
2021,1403,347531
2021,1501,9846795
2021,1502,153054
2021,1503,6239
2021,1504,11520
2021,1505,255669
2021,1506,197592
2021,1507,61974
