ubigeo,year,population,level
180103,1995,1895,district
180104,1990,5829,district
180104,1991,6044,district
180104,1992,6263,district
180104,1993,6479,district
180104,1994,6684,district
180104,1995,6870,district
180105,1990,2832,district
180105,1991,2840,district
180105,1992,2848,district
180105,1993,2857,district
180105,1994,2865,district
180105,1995,2873,district
180106,1990,8418,district
180106,1991,8304,district
180106,1992,8167,district
180106,1993,8025,district
180106,1994,7895,district
180106,1995,7795,district
180200,1990,19620,province
180200,1991,19685,province
180200,1992,19710,province
180200,1993,19733,province
180200,1994,19786,province
180200,1995,19902,province
180201,1990,2918,district
180201,1991,2917,district
180201,1992,2915,district
180201,1993,2914,district
180201,1994,2912,district
180201,1995,2911,district
180202,1990,1516,district
180202,1991,1531,district
180202,1992,1542,district
180202,1993,1551,district
180202,1994,1564,district
180202,1995,1585,district
180203,1990,1605,district
180203,1991,1610,district
180203,1992,1614,district
180203,1993,1617,district
180203,1994,1623,district
180203,1995,1631,district
180204,1990,2563,district
180204,1991,2619,district
180204,1992,2669,district
180204,1993,2718,district
180204,1994,2769,district
180204,1995,2828,district
180205,1990,1144,district
180205,1991,1143,district
180205,1992,1143,district
180205,1993,1142,district
180205,1994,1142,district
180205,1995,1141,district
180206,1990,648,district
180206,1991,648,district
180206,1992,647,district
180206,1993,647,district
180206,1994,646,district
180206,1995,646,district
180207,1990,783,district
180207,1991,776,district
180207,1992,769,district
180207,1993,763,district
180207,1994,758,district
180207,1995,754,district
180208,1990,3846,district
180208,1991,3793,district
180208,1992,3728,district
180208,1993,3661,district
180208,1994,3601,district
180208,1995,3558,district
180209,1990,503,district
180209,1991,503,district
180209,1992,504,district
180209,1993,504,district
180209,1994,505,district
180209,1995,505,district
180210,1990,3419,district
180210,1991,3471,district
180210,1992,3508,district
180210,1993,3549,district
180210,1994,3602,district
180210,1995,3681,district
180211,1990,675,district
180211,1991,674,district
180211,1992,671,district
180211,1993,667,district
180211,1994,664,district
180211,1995,662,district
180300,1990,49689,province
180300,1991,50801,province
180300,1992,51878,province
180300,1993,52952,province
180300,1994,54054,province
180300,1995,55214,province
180301,1990,42850,district
180301,1991,43982,district
180301,1992,45091,district
180301,1993,46200,district
180301,1994,47331,district
180301,1995,48505,district
180302,1990,161,district
180302,1991,164,district
180302,1992,166,district
180302,1993,168,district
180302,1994,171,district
180302,1995,174,district
180303,1990,6678,district
180303,1991,6655,district
180303,1992,6621,district
180303,1993,6584,district
180303,1994,6552,district
180303,1995,6535,district
190000,1990,241965,region
190000,1991,243185,region
190000,1992,244430,region
190000,1993,245694,region
190000,1994,246970,region
190000,1995,248253,region
190100,1990,138657,province
190100,1991,138889,province
190100,1992,139130,province
190100,1993,139376,province
190100,1994,139620,province
190100,1995,139861,province
190101,1990,29457,district
190101,1991,29555,district
190101,1992,29617,district
190101,1993,29669,district
190101,1994,29740,district
190101,1995,29858,district
190102,1990,4211,district
190102,1991,4234,district
190102,1992,4249,district
190102,1993,4261,district
190102,1994,4273,district
190102,1995,4287,district
190103,1990,6550,district
190103,1991,6701,district
190103,1992,6855,district
190103,1993,7002,district
190103,1994,7126,district
190103,1995,7215,district
190104,1990,9563,district
190104,1991,9352,district
190104,1992,9126,district
190104,1993,8898,district
190104,1994,8678,district
190104,1995,8479,district
190105,1990,4575,district
190105,1991,4517,district
190105,1992,4451,district
190105,1993,4382,district
190105,1994,4314,district
190105,1995,4252,district
190106,1990,2993,district
190106,1991,2967,district
190106,1992,2935,district
190106,1993,2900,district
190106,1994,2867,district
190106,1995,2838,district
190107,1990,14100,district
190107,1991,14377,district
190107,1992,14647,district
190107,1993,14904,district
190107,1994,15144,district
190107,1995,15360,district
190108,1990,10378,district
190108,1991,11390,district
190108,1992,12546,district
190108,1993,13725,district
190108,1994,14807,district
190108,1995,15672,district
190109,1990,16387,district
190109,1991,16399,district
190109,1992,16412,district
190109,1993,16424,district
190109,1994,16437,district
190109,1995,16449,district
190110,1990,2675,district
190110,1991,2577,district
190110,1992,2502,district
190110,1993,2441,district
190110,1994,2384,district
190110,1995,2323,district
190111,1990,6294,district
190111,1991,5971,district
190111,1992,5644,district
190111,1993,5332,district
190111,1994,5051,district
190111,1995,4819,district
190112,1990,3560,district
190112,1991,3556,district
190112,1992,3552,district
190112,1993,3549,district
190112,1994,3545,district
190112,1995,3541,district
190113,1990,27914,district
190113,1991,27293,district
190113,1992,26594,district
190113,1993,25889,district
190113,1994,25254,district
190113,1995,24768,district
190200,1990,38427,province
190200,1991,38520,province
190200,1992,38615,province
190200,1993,38710,province
190200,1994,38805,province
190200,1995,38896,province
190201,1990,15327,district
190201,1991,15399,district
190201,1992,15468,district
190201,1993,15530,district
190201,1994,15590,district
190201,1995,15645,district
190202,1990,3342,district
190202,1991,3334,district
190202,1992,3328,district
190202,1993,3320,district
190202,1994,3304,district
190202,1995,3276,district
190203,1990,1148,district
190203,1991,1107,district
190203,1992,1066,district
190203,1993,1027,district
190203,1994,990,district
190203,1995,958,district
190204,1990,3361,district
190204,1991,3268,district
190204,1992,3175,district
190204,1993,3085,district
190204,1994,3001,district
190204,1995,2926,district
190205,1990,1429,district
190205,1991,1421,district
190205,1992,1413,district
190205,1993,1405,district
190205,1994,1397,district
190205,1995,1389,district
190206,1990,8151,district
190206,1991,8364,district
190206,1992,8579,district
190206,1993,8797,district
190206,1994,9021,district
190206,1995,9252,district
190207,1990,3347,district
190207,1991,3279,district
190207,1992,3212,district
190207,1993,3146,district
190207,1994,3079,district
190207,1995,3011,district
190208,1990,2322,district
190208,1991,2348,district
190208,1992,2374,district
190208,1993,2400,district
190208,1994,2423,district
190208,1995,2439,district
190300,1990,64881,province
190300,1991,65776,province
190300,1992,66685,province
190300,1993,67608,province
190300,1994,68545,province
190300,1995,69496,province
190301,1990,13898,district
190301,1991,13842,district
190301,1992,13782,district
190301,1993,13719,district
190301,1994,13658,district
190301,1995,13598,district
190302,1990,2607,district
190302,1991,2614,district
190302,1992,2617,district
190302,1993,2622,district
190302,1994,2631,district
190302,1995,2648,district
190303,1990,5866,district
190303,1991,5964,district
190303,1992,6067,district
190303,1993,6168,district
190303,1994,6261,district
190303,1995,6341,district
190304,1990,6651,district
190304,1991,6712,district
190304,1992,6772,district
190304,1993,6832,district
190304,1994,6894,district
190304,1995,6959,district
190305,1990,4593,district
190305,1991,4870,district
190305,1992,5177,district
190305,1993,5488,district
190305,1994,5779,district
190305,1995,6024,district
190306,1990,16041,district
190306,1991,16383,district
190306,1992,16730,district
190306,1993,17082,district
190306,1994,17437,district
190306,1995,17796,district
190307,1990,15225,district
190307,1991,15391,district
190307,1992,15540,district
190307,1993,15697,district
190307,1994,15885,district
190307,1995,16130,district
200000,1990,1370415,region
200000,1991,1392612,region
200000,1992,1414226,region
200000,1993,1435534,region
200000,1994,1456813,region
200000,1995,1478340,region
200100,1990,486654,province
200100,1991,497203,province
200100,1992,507667,province
200100,1993,518088,province
200100,1994,528492,province
200100,1995,538924,province
200101,1990,186270,district
200101,1991,190344,district
200101,1992,194319,district
200101,1993,198305,district
200101,1994,202396,district
200101,1995,206711,district
200104,1990,88941,district
200104,1991,90740,district
200104,1992,92501,district
200104,1993,94250,district
200104,1994,96012,district
200104,1995,97813,district
200105,1990,52408,district
200105,1991,53550,district
200105,1992,54679,district
200105,1993,55801,district
200105,1994,56925,district
200105,1995,58056,district
200107,1990,13267,district
200107,1991,13565,district
200107,1992,13857,district
200107,1993,14149,district
200107,1994,14448,district
200107,1995,14758,district
200108,1990,4417,district
200108,1991,4434,district
200108,1992,4445,district
200108,1993,4454,district
200108,1994,4469,district
200108,1995,4494,district
200109,1990,27501,district
200109,1991,28227,district
200109,1992,28963,district
200109,1993,29696,district
200109,1994,30407,district
200109,1995,31082,district
200110,1990,27607,district
200110,1991,28017,district
200110,1992,28410,district
200110,1993,28794,district
200110,1994,29177,district
200110,1995,29566,district
200111,1990,23399,district
200111,1991,24693,district
200111,1992,26121,district
200111,1993,27548,district
200111,1994,28839,district
200111,1995,29858,district
200114,1990,62844,district
200114,1991,63633,district
200114,1992,64372,district
200114,1993,65091,district
200114,1994,65819,district
200114,1995,66586,district
200200,1990,135213,province
200200,1991,135867,province
200200,1992,136418,province
200200,1993,136904,province
200200,1994,137366,province
200200,1995,137843,province
200201,1990,41041,district
200201,1991,40690,district
200201,1992,40278,district
200201,1993,39851,district
200201,1994,39468,district
200201,1995,39183,district
200202,1990,20995,district
200202,1991,21071,district
200202,1992,21115,district
200202,1993,21152,district
200202,1994,21205,district
200202,1995,21296,district
200203,1990,3456,district
200203,1991,3428,district
200203,1992,3393,district
200203,1993,3358,district
200203,1994,3330,district
200203,1995,3315,district
200204,1990,5207,district
200204,1991,5374,district
200204,1992,5552,district
200204,1993,5726,district
200204,1994,5879,district
200204,1995,5993,district
200205,1990,8471,district
200205,1991,8605,district
200205,1992,8740,district
200205,1993,8868,district
200205,1994,8979,district
200205,1995,9065,district
200206,1990,24342,district
200206,1991,24590,district
200206,1992,24822,district
200206,1993,25038,district
200206,1994,25238,district
200206,1995,25421,district
200207,1990,7727,district
200207,1991,8034,district
200207,1992,8369,district
200207,1993,8697,district
200207,1994,8980,district
200207,1995,9183,district
200208,1990,9571,district
200208,1991,9554,district
200208,1992,9524,district
200208,1993,9490,district
200208,1994,9458,district
200208,1995,9435,district
200209,1990,3355,district
200209,1991,3307,district
200209,1992,3251,district
200209,1993,3196,district
200209,1994,3152,district
200209,1995,3129,district
200210,1990,11048,district
200210,1991,11214,district
200210,1992,11374,district
200210,1993,11528,district
200210,1994,11677,district
200210,1995,11823,district
200300,1990,118400,province
200300,1991,119486,province
200300,1992,120488,province
200300,1993,121442,province
200300,1994,122383,province
200300,1995,123344,province
200301,1990,30218,district
200301,1991,30082,district
200301,1992,29903,district
200301,1993,29715,district
200301,1994,29553,district
200301,1995,29442,district
200302,1990,10176,district
200302,1991,10300,district
200302,1992,10418,district
200302,1993,10531,district
200302,1994,10641,district
200302,1995,10751,district
200303,1990,10226,district
200303,1991,10422,district
200303,1992,10613,district
200303,1993,10802,district
200303,1994,10992,district
200303,1995,11185,district
200304,1990,35513,district
200304,1991,35849,district
200304,1992,36154,district
200304,1993,36444,district
200304,1994,36733,district
200304,1995,37038,district
200305,1990,6080,district
200305,1991,6119,district
200305,1992,6147,district
200305,1993,6175,district
200305,1994,6213,district
200305,1995,6273,district
200306,1990,8806,district
200306,1991,8993,district
200306,1992,9178,district
200306,1993,9361,district
200306,1994,9541,district
200306,1995,9716,district
200307,1990,7848,district
200307,1991,7966,district
200307,1992,8086,district
200307,1993,8200,district
200307,1994,8299,district
200307,1995,8376,district
200308,1990,9533,district
200308,1991,9755,district
200308,1992,9989,district
200308,1993,10214,district
200308,1994,10411,district
200308,1995,10563,district
200400,1990,164763,province
200400,1991,166553,province
200400,1992,168192,province
200400,1993,169792,province
200400,1994,171465,province
200400,1995,173328,province
200401,1990,74648,district
200401,1991,75513,district
200401,1992,76258,district
200401,1993,76993,district
200401,1994,77826,district
200401,1995,78876,district
200402,1990,10447,district
200402,1991,10481,district
200402,1992,10500,district
200402,1993,10516,district
200402,1994,10541,district
200402,1995,10585,district
200403,1990,11462,district
200403,1991,11443,district
200403,1992,11424,district
200403,1993,11405,district
200403,1994,11386,district
200403,1995,11367,district
200404,1990,12420,district
200404,1991,12744,district
200404,1992,13082,district
200404,1993,13412,district
200404,1994,13711,district
200404,1995,13957,district
200405,1990,14548,district
200405,1991,14801,district
200405,1992,15051,district
200405,1993,15295,district
200405,1994,15529,district
200405,1995,15751,district
200406,1990,8242,district
200406,1991,8454,district
200406,1992,8669,district
200406,1993,8882,district
200406,1994,9087,district
200406,1995,9279,district
200407,1990,7284,district
200407,1991,7500,district
200407,1992,7727,district
200407,1993,7950,district
200407,1994,8153,district
200407,1995,8318,district
200408,1990,4841,district
200408,1991,4809,district
200408,1992,4768,district
200408,1993,4726,district
200408,1994,4694,district
200408,1995,4679,district
200409,1990,9977,district
200409,1991,9880,district
200409,1992,9762,district
200409,1993,9644,district
200409,1994,9554,district
200409,1995,9513,district
200410,1990,10894,district
200410,1991,10928,district
200410,1992,10951,district
200410,1993,10969,district
200410,1994,10984,district
200410,1995,11003,district
200500,1990,74164,province
200500,1991,75699,province
200500,1992,77199,province
200500,1993,78699,province
200500,1994,80238,province
200500,1995,81850,province
200501,1990,39702,district
200501,1991,41247,district
200501,1992,42786,district
200501,1993,44336,district
200501,1994,45914,district
200501,1995,47536,district
200502,1990,2228,district
200502,1991,2246,district
200502,1992,2261,district
200502,1993,2275,district
200502,1994,2289,district
200502,1995,2306,district
200503,1990,1257,district
200503,1991,1257,district
200503,1992,1258,district
200503,1993,1258,district
200503,1994,1259,district
200503,1995,1259,district
200504,1990,11977,district
200504,1991,11962,district
200504,1992,11948,district
200504,1993,11933,district
200504,1994,11919,district
200504,1995,11904,district
200505,1990,9078,district
200505,1991,9195,district
200505,1992,9306,district
200505,1993,9409,district
200505,1994,9502,district
200505,1995,9583,district
200506,1990,4183,district
200506,1991,4150,district
200506,1992,4106,district
200506,1993,4062,district
200506,1994,4028,district
200506,1995,4014,district
200507,1990,5739,district
200507,1991,5642,district
200507,1992,5534,district
200507,1993,5426,district
200507,1994,5327,district
200507,1995,5248,district
200600,1990,231342,province
200600,1991,234448,province
200600,1992,237436,province
200600,1993,240339,province
200600,1994,243197,province
200600,1995,246038,province
200601,1990,116761,district
200601,1991,119566,district
200601,1992,122367,district
200601,1993,125113,district
200601,1994,127762,district
200601,1995,130256,district
200602,1990,33077,district
200602,1991,32947,district
200602,1992,32767,district
200602,1993,32573,district
200602,1994,32404,district
200602,1995,32297,district
200603,1990,14491,district
200603,1991,14494,district
200603,1992,14496,district
200603,1993,14499,district
200603,1994,14501,district
200603,1995,14504,district
200604,1990,13918,district
200604,1991,13565,district
200604,1992,13182,district
200604,1993,12809,district
200604,1994,12487,district
200604,1995,12256,district
200605,1990,20742,district
200605,1991,21010,district
200605,1992,21262,district
200605,1993,21503,district
200605,1994,21739,district
200605,1995,21973,district
200606,1990,5395,district
200606,1991,5486,district
200606,1992,5573,district
200606,1993,5659,district
200606,1994,5743,district
200606,1995,5829,district
200607,1990,21958,district
200607,1991,22318,district
200607,1992,22669,district
200607,1993,23008,district
200607,1994,23331,district
200607,1995,23637,district
200608,1990,5000,district
200608,1991,5062,district
200608,1992,5120,district
200608,1993,5175,district
200608,1994,5230,district
200608,1995,5286,district
200700,1990,119081,province
200700,1991,121779,province
200700,1992,124494,province
200700,1993,127185,province
200700,1994,129808,province
200700,1995,132321,province
200701,1990,79561,district
200701,1991,81978,district
200701,1992,84459,district
200701,1993,86916,district
200701,1994,89259,district
200701,1995,91399,district
200702,1990,7066,district
200702,1991,7196,district
200702,1992,7325,district
200702,1993,7449,district
200702,1994,7568,district
200702,1995,7678,district
200703,1990,13939,district
200703,1991,13979,district
200703,1992,13987,district
200703,1993,13994,district
200703,1994,14032,district
200703,1995,14134,district
200704,1990,1642,district
200704,1991,1517,district
200704,1992,1393,district
200704,1993,1280,district
200704,1994,1187,district
200704,1995,1121,district
200705,1990,9603,district
200705,1991,9814,district
200705,1992,10029,district
200705,1993,10237,district
200705,1994,10426,district
200705,1995,10585,district
200706,1990,7270,district
200706,1991,7295,district
200706,1992,7301,district
200706,1993,7309,district
200706,1994,7336,district
200706,1995,7404,district
200800,1990,40798,province
200800,1991,41577,province
200800,1992,42332,province
200800,1993,43085,province
200800,1994,43864,province
200800,1995,44692,province
200801,1990,18085,district
200801,1991,18673,district
200801,1992,19271,district
200801,1993,19866,district
200801,1994,20458,district
200801,1995,21038,district
200802,1990,3427,district
200802,1991,3410,district
200802,1992,3393,district
200802,1993,3376,district
200802,1994,3359,district
200802,1995,3342,district
200803,1990,4964,district
200803,1991,5026,district
200803,1992,5077,district
200803,1993,5130,district
200803,1994,5195,district
200803,1995,5284,district
200804,1990,2514,district
200804,1991,2549,district
200804,1992,2581,district
200804,1993,2612,district
200804,1994,2646,district
200804,1995,2686,district
200805,1990,9414,district
200805,1991,9511,district
200805,1992,9593,district
200805,1993,9675,district
200805,1994,9767,district
200805,1995,9882,district
200806,1990,2394,district
200806,1991,2408,district
200806,1992,2417,district
200806,1993,2426,district
200806,1994,2439,district
200806,1995,2460,district
210000,1990,1074830,region
210000,1991,1090838,region
210000,1992,1105976,region
210000,1993,1120697,region
210000,1994,1135449,region
210000,1995,1150686,region
210100,1990,203631,province
210100,1991,205262,province
210100,1992,206610,province
210100,1993,207810,province
210100,1994,208997,province
210100,1995,210308,province
210101,1990,98533,district
210101,1991,100251,district
210101,1992,101789,district
210101,1993,103231,district
210101,1994,104650,district
210101,1995,106129,district
210102,1990,31204,district
210102,1991,31086,district
210102,1992,30960,district
210102,1993,30834,district
210102,1994,30718,district
210102,1995,30618,district
210103,1990,3975,district
210103,1991,4000,district
210103,1992,4017,district
210103,1993,4031,district
210103,1994,4043,district
210103,1995,4058,district
210104,1990,4869,district
210104,1991,4912,district
210104,1992,4947,district
210104,1993,4977,district
210104,1994,5005,district
210104,1995,5036,district
210105,1990,12342,district
210105,1991,12167,district
210105,1992,11964,district
210105,1993,11754,district
210105,1994,11555,district
210105,1995,11389,district
210106,1990,10108,district
210106,1991,10110,district
210106,1992,10112,district
210106,1993,10113,district
210106,1994,10115,district
210106,1995,10117,district
210107,1990,6345,district
210107,1991,6405,district
210107,1992,6456,district
210107,1993,6499,district
210107,1994,6538,district
210107,1995,6573,district
210108,1990,3129,district
210108,1991,3094,district
210108,1992,3053,district
210108,1993,3009,district
210108,1994,2967,district
210108,1995,2931,district
210109,1990,5707,district
210109,1991,5732,district
210109,1992,5746,district
210109,1993,5754,district
210109,1994,5760,district
210109,1995,5770,district
210110,1990,4518,district
210110,1991,4514,district
210110,1992,4511,district
210110,1993,4507,district
210110,1994,4504,district
210110,1995,4500,district
210111,1990,6262,district
210111,1991,6295,district
210111,1992,6317,district
210111,1993,6332,district
210111,1994,6346,district
210111,1995,6365,district
210112,1990,9823,district
210112,1991,9750,district
210112,1992,9656,district
210112,1993,9552,district
210112,1994,9455,district
210112,1995,9376,district
210113,1990,1273,district
210113,1991,1274,district
210113,1992,1275,district
210113,1993,1275,district
210113,1994,1276,district
210113,1995,1277,district
210114,1990,2720,district
210114,1991,2718,district
210114,1992,2715,district
210114,1993,2713,district
210114,1994,2710,district
210114,1995,2708,district
210115,1990,2823,district
210115,1991,2954,district
210115,1992,3092,district
210115,1993,3229,district
210115,1994,3355,district
210115,1995,3461,district
210200,1990,139037,province
210200,1991,140822,province
210200,1992,142434,province
210200,1993,143956,province
210200,1994,145473,province
210200,1995,147069,province
210201,1990,27341,district
210201,1991,27708,district
210201,1992,27958,district
210201,1993,28169,district
210201,1994,28419,district
210201,1995,28774,district
210202,1990,3339,district
210202,1991,3336,district
210202,1992,3333,district
210202,1993,3329,district
210202,1994,3326,district
210202,1995,3323,district
210203,1990,10993,district
210203,1991,11051,district
210203,1992,11086,district
210203,1993,11109,district
210203,1994,11132,district
210203,1995,11167,district
210204,1990,17604,district
210204,1991,17573,district
210204,1992,17541,district
210204,1993,17510,district
210204,1994,17478,district
210204,1995,17447,district
210205,1990,4603,district
210205,1991,4601,district
210205,1992,4599,district
210205,1993,4596,district
210205,1994,4594,district
210205,1995,4592,district
210206,1990,14417,district
210206,1991,14883,district
210206,1992,15350,district
210206,1993,15808,district
210206,1994,16246,district
210206,1995,16655,district
210207,1990,4815,district
210207,1991,4854,district
210207,1992,4884,district
210207,1993,4908,district
210207,1994,4933,district
210207,1995,4963,district
210208,1990,6788,district
210208,1991,6816,district
210208,1992,6830,district
210208,1993,6837,district
210208,1994,6844,district
210208,1995,6859,district
210209,1990,5558,district
210209,1991,6093,district
210209,1992,6695,district
210209,1993,7313,district
210209,1994,7894,district
210209,1995,8389,district
210210,1990,14711,district
210210,1991,14835,district
210210,1992,14927,district
210210,1993,15005,district
210210,1994,15086,district
210210,1995,15188,district
210211,1990,7674,district
210211,1991,7818,district
210211,1992,7948,district
210211,1993,8073,district
210211,1994,8203,district
210211,1995,8349,district
210212,1990,6602,district
210212,1991,6646,district
210212,1992,6677,district
210212,1993,6701,district
210212,1994,6722,district
210212,1995,6748,district
210213,1990,3802,district
210213,1991,3767,district
210213,1992,3720,district
210213,1993,3671,district
210213,1994,3628,district
210213,1995,3602,district
210214,1990,7521,district
210214,1991,7538,district
210214,1992,7554,district
210214,1993,7570,district
210214,1994,7587,district
210214,1995,7607,district
210215,1990,3269,district
210215,1991,3303,district
210215,1992,3332,district
210215,1993,3357,district
210215,1994,3381,district
210215,1995,3406,district
210300,1990,44988,province
210300,1991,46218,province
210300,1992,47431,province
210300,1993,48635,province
210300,1994,49835,province
210300,1995,51039,province
210301,1990,8596,district
210301,1991,8828,district
210301,1992,9048,district
210301,1993,9264,district
210301,1994,9480,district
210301,1995,9709,district
210302,1990,1588,district
210302,1991,1601,district
210302,1992,1611,district
210302,1993,1618,district
210302,1994,1625,district
210302,1995,1633,district
210303,1990,4741,district
210303,1991,4846,district
210303,1992,4945,district
210303,1993,5040,district
210303,1994,5131,district
210303,1995,5218,district
210304,1990,6229,district
210304,1991,6465,district
210304,1992,6704,district
210304,1993,6939,district
210304,1994,7169,district
210304,1995,7387,district
210305,1990,3016,district
210305,1991,3002,district
210305,1992,2978,district
210305,1993,2952,district
210305,1994,2932,district
210305,1995,2924,district
210306,1990,5976,district
210306,1991,6272,district
210306,1992,6575,district
210306,1993,6883,district
210306,1994,7191,district
210306,1995,7498,district
210307,1990,4834,district
210307,1991,5018,district
210307,1992,5201,district
210307,1993,5384,district
210307,1994,5566,district
210307,1995,5746,district
210308,1990,3616,district
210308,1991,3652,district
210308,1992,3681,district
210308,1993,3706,district
210308,1994,3730,district
210308,1995,3755,district
210309,1990,3304,district
210309,1991,3432,district
210309,1992,3560,district
210309,1993,3688,district
210309,1994,3814,district
210309,1995,3937,district
210310,1990,3088,district
210310,1991,3102,district
210310,1992,3128,district
210310,1993,3161,district
210310,1994,3197,district
210310,1995,3232,district
210400,1990,94022,province
210400,1991,94535,province
210400,1992,94883,province
210400,1993,95174,province
210400,1994,95517,province
210400,1995,96019,province
210401,1990,25329,district
210401,1991,25065,district
210401,1992,24593,district
210401,1993,24070,district
210401,1994,23648,district
210401,1995,23481,district
210402,1990,7273,district
210402,1991,7384,district
210402,1992,7479,district
210402,1993,7565,district
210402,1994,7651,district
210402,1995,7745,district
210403,1990,5852,district
210403,1991,5864,district
210403,1992,5877,district
210403,1993,5889,district
210403,1994,5902,district
210403,1995,5914,district
210404,1990,8466,district
210404,1991,8458,district
210404,1992,8449,district
210404,1993,8441,district
210404,1994,8432,district
210404,1995,8424,district
210405,1990,7354,district
210405,1991,7994,district
210405,1992,8711,district
210405,1993,9437,district
210405,1994,10107,district
210405,1995,10654,district
210406,1990,20045,district
210406,1991,20037,district
210406,1992,20011,district
210406,1993,19979,district
210406,1994,19954,district
210406,1995,19948,district
210407,1990,19703,district
210407,1991,19733,district
210407,1992,19763,district
210407,1993,19793,district
210407,1994,19823,district
210407,1995,19853,district
210500,1990,76771,province
210500,1991,77830,province
210500,1992,78772,province
210500,1993,79680,province
210500,1994,80636,province
210500,1995,81723,province
210501,1990,49016,district
210501,1991,49761,district
210501,1992,50388,district
210501,1993,50987,district
210501,1994,51636,district
210501,1995,52427,district
210502,1990,1335,district
210502,1991,1338,district
210502,1992,1342,district
210502,1993,1345,district
210502,1994,1349,district
210502,1995,1352,district
210503,1990,17898,district
210503,1991,17890,district
210503,1992,17883,district
210503,1993,17875,district
210503,1994,17868,district
210503,1995,17860,district
210504,1990,4697,district
210504,1991,4873,district
210504,1992,5049,district
210504,1993,5223,district
210504,1994,5394,district
210504,1995,5558,district
210505,1990,3825,district
210505,1991,3968,district
210505,1992,4110,district
210505,1993,4250,district
210505,1994,4389,district
210505,1995,4526,district
210600,1990,84253,province
210600,1991,84534,province
210600,1992,84869,province
210600,1993,85260,province
210600,1994,85711,province
210600,1995,86227,province
210601,1990,28594,district
210601,1991,28654,district
210601,1992,28744,district
210601,1993,28859,district
210601,1994,29003,district
210601,1995,29171,district
210602,1990,4451,district
210602,1991,4572,district
210602,1992,4701,district
210602,1993,4833,district
210602,1994,4963,district
210602,1995,5085,district
210603,1990,2594,district
210603,1991,2617,district
210603,1992,2639,district
210603,1993,2664,district
210603,1994,2692,district
210603,1995,2727,district
210604,1990,4337,district
210604,1991,4381,district
210604,1992,4427,district
210604,1993,4476,district
210604,1994,4525,district
210604,1995,4576,district
210605,1990,6967,district
210605,1991,7091,district
210605,1992,7221,district
210605,1993,7355,district
210605,1994,7491,district
210605,1995,7628,district
210606,1990,7322,district
210606,1991,7340,district
210606,1992,7359,district
210606,1993,7377,district
210606,1994,7396,district
210606,1995,7414,district
210607,1990,16385,district
210607,1991,16504,district
210607,1992,16630,district
210607,1993,16763,district
210607,1994,16899,district
210607,1995,17038,district
210608,1990,13603,district
210608,1991,13375,district
210608,1992,13148,district
210608,1993,12933,district
210608,1994,12742,district
210608,1995,12588,district
210700,1990,44375,province
210700,1991,44672,province
210700,1992,44890,province
210700,1993,45083,province
210700,1994,45306,province
210700,1995,45614,province
210701,1990,12558,district
210701,1991,12524,district
210701,1992,12455,district
210701,1993,12384,district
210701,1994,12329,district
210701,1995,12318,district
210702,1990,5555,district
210702,1991,5622,district
210702,1992,5677,district
210702,1993,5726,district
210702,1994,5777,district
210702,1995,5837,district
210703,1990,1580,district
210703,1991,1591,district
210703,1992,1603,district
210703,1993,1614,district
210703,1994,1626,district
210703,1995,1637,district
210704,1990,2702,district
210704,1991,2727,district
210704,1992,2744,district
210704,1993,2759,district
210704,1994,2780,district
210704,1995,2814,district
210705,1990,1959,district
210705,1991,1957,district
210705,1992,1955,district
210705,1993,1952,district
210705,1994,1950,district
210705,1995,1948,district
210706,1990,2731,district
210706,1991,2887,district
210706,1992,3054,district
210706,1993,3221,district
210706,1994,3379,district
210706,1995,3518,district
210707,1990,1795,district
210707,1991,1810,district
210707,1992,1829,district
210707,1993,1849,district
210707,1994,1870,district
210707,1995,1893,district
210708,1990,7341,district
210708,1991,7302,district
210708,1992,7242,district
210708,1993,7175,district
210708,1994,7115,district
210708,1995,7075,district
210709,1990,7389,district
210709,1991,7482,district
210709,1992,7558,district
210709,1993,7627,district
210709,1994,7700,district
210709,1995,7786,district
210710,1990,765,district
210710,1991,770,district
210710,1992,773,district
210710,1993,776,district
210710,1994,780,district
210710,1995,788,district
210800,1990,72788,province
210800,1991,73579,province
210800,1992,74243,province
210800,1993,74875,province
210800,1994,75567,province
210800,1995,76413,province
210801,1990,22349,district
210801,1991,22970,district
210801,1992,23515,district
210801,1993,24035,district
210801,1994,24574,district
210801,1995,25185,district
210802,1990,6278,district
210802,1991,6277,district
210802,1992,6276,district
210802,1993,6274,district
210802,1994,6273,district
210802,1995,6272,district
210803,1990,1687,district
210803,1991,1691,district
210803,1992,1695,district
210803,1993,1698,district
210803,1994,1702,district
210803,1995,1706,district
210804,1990,2755,district
210804,1991,2790,district
210804,1992,2817,district
210804,1993,2842,district
210804,1994,2869,district
210804,1995,2906,district
210805,1990,7213,district
210805,1991,7253,district
210805,1992,7269,district
210805,1993,7278,district
210805,1994,7296,district
210805,1995,7338,district
210806,1990,11401,district
210806,1991,11537,district
210806,1992,11642,district
210806,1993,11735,district
210806,1994,11836,district
210806,1995,11965,district
210807,1990,10902,district
210807,1991,10823,district
210807,1992,10768,district
210807,1993,10732,district
210807,1994,10710,district
210807,1995,10696,district
210808,1990,6522,district
210808,1991,6522,district
210808,1992,6523,district
210808,1993,6523,district
210808,1994,6524,district
210808,1995,6524,district
210809,1990,3681,district
210809,1991,3716,district
210809,1992,3738,district
210809,1993,3758,district
210809,1994,3783,district
210809,1995,3821,district
210900,1990,32974,province
